what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1421169722196
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1421169722197
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1421169722198
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1421169722199
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1421169722200
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1421169722201
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1421169722201
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1421169722202
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1421169722202
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1421169722203
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1421169722204
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1421169722204
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1421169722204
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1421169722205
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1421169722208
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1421169722231
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1421169722233
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1421169722234
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1421169722235
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1421169722235
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1421169722236
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1421169722236
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1421169722237
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1421169722237
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1421169722238
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1421169722238
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1421169722239
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1421169722242
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1421169722243
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1421169722243
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1421169722243
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1421169722243
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1421169722244
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1421169722244
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1421169722245
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1421169722245
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1421169722246
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1421169722247
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1421169722248
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1421169722248
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1421169722249
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1421169722250
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1421169722251
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1421169722252
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1421169722253
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1421169722253
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1421169722253
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1421169722256
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1421169722257
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1421169722257
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1421169722259
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1421169722260
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1421169722261
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1421169722264
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1421169722264
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1421169722265
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1421169722277
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1421169722277
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1421169722278
os,sysinfo,,,"win32",1421169722281
arch,sysinfo,,,"x86",1421169722281
ws,sysinfo,,,"win32",1421169722281
locale,sysinfo,,,"en_US",1421169722281
processors,sysinfo,,,"8",1421169722281
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1421169722281
java.runtime.version,sysinfo,,,"1.8.0_25-b18",1421169722281
java.specification.name,sysinfo,,,"Java Platform API Specification",1421169722281
java.specification.vendor,sysinfo,,,"Oracle Corporation",1421169722281
java.specification.version,sysinfo,,,"1.8",1421169722281
java.vendor,sysinfo,,,"Oracle Corporation",1421169722281
java.version,sysinfo,,,"1.8.0_25",1421169722281
java.vm.info,sysinfo,,,"mixed mode",1421169722281
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1421169722281
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1421169722281
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1421169722281
java.vm.specification.version,sysinfo,,,"1.8",1421169722281
java.vm.vendor,sysinfo,,,"Oracle Corporation",1421169722281
java.vm.version,sysinfo,,,"25.25-b02",1421169722281
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1421169722299
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1421169723567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421169723965
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1421169725656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421169728008
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421169729433
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421169733073
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1421169736048
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1421169736142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421169736194
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1421169736275
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1421169736323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421169737604
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421169738937
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421169740518
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421169740520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421169748689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421169759197
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421169764403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421169768175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421169773101
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421169773814
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421169779040
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421169779040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421169783031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421169792115
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421169792223
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421169792783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421169795922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421169821723
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1421169821732
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421169822586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421169824101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421169825896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421169827569
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1421169835849
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1421169853925
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1421169868391
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1421169870449
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1421169870456
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421169877423
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1421169881746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421169917342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421169944152
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421169986248
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421169988400
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1421169989735
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421169989919
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1421170029064
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1421170029183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421170086654
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1421170086741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421170088730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421170165732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421170167798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170368414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170400216
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1421170400231
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421170412186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421170434470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170435137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170448881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421170456527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170457209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170472594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421170480494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170481322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170491107
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1421170493097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421170496015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170497323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170518004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170521923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170534613
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421170540267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421170592905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170593663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170608975
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1421170610150
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421170637936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421170807658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170808742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170839424
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1421170839437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170843134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170848624
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421170852457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421170854821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170855712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170876265
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1421170876284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170878536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170893945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421170972251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421171252335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421171281398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421171308647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421171475632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421171488792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421171492359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421172136924
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421172138925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421172143862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421172151153
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421172151272
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421172151386
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421172157274
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421172164767
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421172164869
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421172171878
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421172171878
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421172173965
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421172175220
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421172175220
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421172186557
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421172186557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421172193559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421172196216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421172196221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421172200615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421172205967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421172209889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421172222563
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421172222687
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421172222804
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1421172755681
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1421172775398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421172904911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421172907449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421172915322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421172916245
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1421173016384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421173103475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421173122432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421173244008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421173245343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421173368190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421173405365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421173569082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421173570337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421173688717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421173689739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421173936790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421173938234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421173940479
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421173940831
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1421173942189
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1421173942195
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1421173942196
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1421173942201
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1421173942207
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1421173942212
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1421173942212
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1421173942212
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1421173942217
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1421173942222
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1421173942227
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1421173942227
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1421173942227
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1421173942236
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1421173942241
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1421173942247
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1421173942271
